0.,0.
0.01,0.009999820389911315
0.02,0.019998650014712138
0.03,0.029995483333665897
0.04,0.03998931712927907
0.05,0.04997915205071515
0.06,0.059963989285279656
0.07,0.06994283036277826
0.08,0.07991467722634119
0.09,0.08987853250935307
0.1,0.09983339981330872
0.11,0.10977828376195697
0.12,0.11971218980957314
0.13,0.12963412464460222
0.14,0.13954309623356365
0.15,0.14943811378923622
0.16,0.1593181877493537
0.17,0.16918232998179855
0.18,0.17902955406655724
0.19,0.1888588753335036
0.2,0.19866931091160042
0.21,0.20845987977983715
0.22,0.21822960284177154
0.23,0.22797750310560486
0.24,0.23770260579505031
0.25,0.24740393842530822
0.26,0.257080530884905
0.27,0.26673141551761836
0.28,0.2763556272181164
0.29,0.2859522035653018
0.3,0.2955201849230661
0.31,0.3050586145200659
0.32,0.3145665385290793
0.33,0.324043006147367
0.34,0.33348706970953673
0.35000000000000003,0.3428977848214233
0.36,0.35227421044249835
0.37,0.3616154089586618
0.38,0.3709204462539354
0.39,0.3801883917417568
0.4,0.3894183185101475
0.41000000000000003,0.3986093035345248
0.42,0.40776042775575433
0.43,0.4168707761483422
0.44,0.42593943778862603
0.45,0.4349655059229666
0.46,0.44394807803593983
0.47000000000000003,0.4528862559185279
0.48,0.46177914573631085
0.49,0.47062585810254226
0.5,0.4794255082555995
0.51,0.48817721621357674
0.52,0.4968801068128425
0.53,0.5055333097864099
0.54,0.5141359598444415
0.55,0.5226871967547552
0.56,0.5311861654233283
0.5700000000000001,0.5396320159748036
0.58,0.5480239038329932
0.59,0.5563609898013848
0.6,0.5646424401461358
0.61,0.5728674267045012
0.62,0.5810351269786938
0.63,0.589144724209355
0.64,0.5971954074530763
0.65,0.6051863716599796
0.66,0.6131168177512989
0.67,0.6209859526969616
0.68,0.6287929895931689
0.6900000000000001,0.6365371477399774
0.7000000000000001,0.6442176527188802
0.71,0.6518337364594713
0.72,0.6593846372980344
0.73,0.6668696001201808
0.74,0.6742878764435645
0.75,0.6816387244801607
0.76,0.6889214091985433
0.77,0.696135202386162
0.78,0.7032793827116198
0.79,0.7103532357869504
0.8,0.7173560542298958
0.81,0.7242871377261796
0.8200000000000001,0.731145793097903
0.8300000000000001,0.7379313344199943
0.84,0.744643083123031
0.85,0.7512803680513355
0.86,0.7578425255178851
0.87,0.7643288993592214
0.88,0.7707388409903602
0.89,0.7770717094597009
0.9,0.7833268715039365
0.91,0.7895037016029635
0.92,0.7956015820348098
0.93,0.8016199029425185
0.9400000000000001,0.8075580624468821
0.9500000000000001,0.8134154667256893
0.96,0.8191915300618567
0.97,0.8248856748905578
0.98,0.8304973318463507
0.99,0.836025939810308
1.,0.841470945957145
1.01,0.846831805802348
1.02,0.8521079832493034
1.03,0.8572989506367451
1.04,0.8624041888057232
1.05,0.867423187199157
1.06,0.8723554439184512
1.07,0.8772004657628489
1.08,0.8819577682686119
1.09,0.8866268757482015
1.1,0.8912073213294588
1.11,0.8956986469947853
1.12,0.9001004036203237
1.1300000000000001,0.904412151015138
1.1400000000000001,0.9086334579608015
1.1500000000000001,0.9127639022712911
1.16,0.9168030708744869
1.17,0.9207505598542133
1.18,0.924605974481879
1.19,0.928368929248092
1.2,0.9320390478942746
1.21,0.9356159634442786
1.22,0.9390993182360001
1.23,0.9424887639529947
1.24,0.9457839616560928
1.25,0.948984581815014
1.26,0.9520903043402633
1.27,0.9551008186495262
1.28,0.9580158237306857
1.29,0.9608350281094712
1.3,0.9635581498719971
1.31,0.9661849166954961
1.32,0.9687150658790543
1.33,0.9711483443743444
1.34,0.9734845088163602
1.35,0.9757233255541506
1.36,0.977864570681554
1.37,0.9799080300679318
1.3800000000000001,0.9818534993889032
1.3900000000000001,0.9837007841537547
1.4000000000000001,0.985449699690398
1.41,0.987100071139108
1.42,0.9886517334773562
1.43,0.9901045315376396
1.44,0.9914583200251502
1.45,0.992712963535445
1.46,0.9938683365721155
1.47,0.9949243235644574
1.48,0.99588081888514
1.49,0.9967377268678766
1.5,0.9974949618250936
1.51,0.9981524480655561
1.52,0.9987101198940196
1.53,0.999167921575241
1.54,0.9995258073466776
1.55,0.9997837414260835
1.56,0.9999416980153654
1.57,0.9999996613044355
1.58,0.9999576254750666
1.59,0.9998155947047458
1.6,0.9995735831705285
1.61,0.9992316150528929
1.62,0.9987897245395941
1.6300000000000001,0.9982479558295183
1.6400000000000001,0.9976063631336605
1.6500000000000001,0.9968650106364904
1.6600000000000001,0.9960239724811429
1.67,0.9950833327781582
1.68,0.9940431855950695
1.69,0.9929036349455039
1.7,0.991664794778282
1.71,0.9903267889665178
1.72,0.9888897512967195
1.73,0.9873538254578895
1.74,0.985719165030624
1.75,0.9839859334762137
1.76,0.98215430412574
1.77,0.9802244601621379
1.78,0.978196594583056
1.79,0.9760709101838654
