1., -0.9, 0.
1., -0.8, 0.44444444444444453
1., -0.7, 0.7777777777777783
1., -0.6, 1.0000000000000002
1., -0.5, 1.1111111111111114
1., -0.4, 1.1111111111111112
1., -0.29999999999999993, 0.9999999999999998
1., -0.19999999999999996, 1.
1., -0.09999999999999998, 1.
1., 0., 1.
1., 0.09999999999999998, 1.
1., 0.20000000000000007, 1.0000000000000002
1., 0.30000000000000016, 1.0000000000000002
1., 0.4, 1.1111111111111114
1., 0.5000000000000001, 1.1111111111111114
1., 0.6, 1.0000000000000004
1., 0.7000000000000001, 0.7777777777777781
1., 0.8000000000000002, 0.44444444444444486
1., 0.9, 1.5543122344752192e-15
1.1, -0.9, 7.815970093361115e-17
1.1, -0.8, 0.3574030249320002
1.1, -0.7, 0.6209676261392254
1.1, -0.6, 0.7906938036216745
1.1, -0.5, 0.8665815573793488
1.1, -0.4, 0.8486308874122476
1.1, -0.29999999999999993, 0.7368417937203711
1.1, -0.19999999999999996, 0.7366637006180181
1.1, -0.09999999999999998, 0.7365568447566064
1.1, 0., 0.7365212261361359
1.1, 0.09999999999999998, 0.7365568447566064
1.1, 0.20000000000000007, 0.7366637006180183
1.1, 0.30000000000000016, 0.7368417937203713
1.1, 0.4, 0.8486308874122477
1.1, 0.5000000000000001, 0.8665815573793489
1.1, 0.6, 0.7906938036216749
1.1, 0.7000000000000001, 0.6209676261392253
1.1, 0.8000000000000002, 0.3574030249320007
1.1, 0.9, 1.7864958823354275e-15
1.2, -0.9, 2.7000623958883797e-16
1.2, -0.8, 0.27895260712687764
1.2, -0.7, 0.48133947791531584
1.2, -0.6, 0.6071606123653139
1.2, -0.5, 0.6564160104768728
1.2, -0.4, 0.6291056722499921
1.2, -0.29999999999999993, 0.5252295976846718
1.2, -0.19999999999999996, 0.5248734114799658
1.2, -0.09999999999999998, 0.5246596997571424
1.2, 0., 0.5245884625162014
1.2, 0.09999999999999998, 0.5246596997571424
1.2, 0.20000000000000007, 0.524873411479966
1.2, 0.30000000000000016, 0.5252295976846717
1.2, 0.4, 0.6291056722499921
1.2, 0.5000000000000001, 0.6564160104768728
1.2, 0.6, 0.6071606123653142
1.2, 0.7000000000000001, 0.4813394779153159
1.2, 0.8000000000000002, 0.2789526071268783
1.2, 0.9, 2.0262230826246884e-15
1.3, -0.9, 5.115907697472723e-16
1.3, -0.8, 0.20909319102907648
1.3, -0.7, 0.358893333106049
1.3, -0.6, 0.44940042623091736
1.3, -0.5, 0.48061447040368255
1.3, -0.4, 0.45253546562434355
1.3, -0.29999999999999993, 0.365163411892901
1.3, -0.19999999999999996, 0.36462913258584195
1.3, -0.09999999999999998, 0.3643085650016069
1.3, 0., 0.36420170914019523
1.3, 0.09999999999999998, 0.364308565001607
1.3, 0.20000000000000007, 0.3646291325858422
1.3, 0.30000000000000016, 0.3651634118929007
1.3, 0.4, 0.45253546562434344
1.3, 0.5000000000000001, 0.4806144704036823
1.3, 0.6, 0.4494004262309176
1.3, 0.7000000000000001, 0.35889333310604904
1.3, 0.8000000000000002, 0.20909319102907717
1.3, 0.9, 2.2543920351810522e-15
1.4, -0.9, 7.389644451905041e-16
1.4, -0.8, 0.1478247766385969
1.4, -0.7, 0.2536291917114254
1.4, -0.6, 0.3174132452184856
1.4, -0.5, 0.33917693715977837
1.4, -0.4, 0.31892026753530267
1.4, -0.29999999999999993, 0.25664323634505937
1.4, -0.19999999999999996, 0.25593086393564723
1.4, -0.09999999999999998, 0.2555034404900005
1.4, 0., 0.2553609660081182
1.4, 0.09999999999999998, 0.2555034404900006
1.4, 0.20000000000000007, 0.25593086393564746
1.4, 0.30000000000000016, 0.2566432363450587
1.4, 0.4, 0.31892026753530267
1.4, 0.5000000000000001, 0.33917693715977815
1.4, 0.6, 0.3174132452184858
1.4, 0.7000000000000001, 0.2536291917114254
1.4, 0.8000000000000002, 0.1478247766385976
1.4, 0.9, 2.451900939842568e-15
1.5, -0.9, 8.881784197001252e-16
1.5, -0.8, 0.09514736395543855
1.5, -0.7, 0.1655470537314444
1.5, -0.6, 0.21119906932801769
1.5, -0.5, 0.2321034107451596
1.5, -0.4, 0.22826007798286896
1.5, -0.29999999999999993, 0.1996690710411465
1.5, -0.19999999999999996, 0.1987786055293813
1.5, -0.09999999999999998, 0.1982443262223229
1.5, 0., 0.19806623311997007
1.5, 0.09999999999999998, 0.19824432622232302
1.5, 0.20000000000000007, 0.19877860552938154
1.5, 0.30000000000000016, 0.19966907104114562
1.5, 0.4, 0.22826007798286885
1.5, 0.5000000000000001, 0.2321034107451596
1.5, 0.6, 0.21119906932801813
1.5, 0.7000000000000001, 0.16554705373144452
1.5, 0.8000000000000002, 0.09514736395543938
1.5, 0.9, 2.5996479964472848e-15
1.6, -0.9, 8.952838470577262e-16
1.6, -0.8, 0.05106095297960167
1.6, -0.7, 0.09464691916610624
1.6, -0.6, 0.13075789855951425
1.6, -0.5, 0.15939389115982683
1.6, -0.4, 0.18055489696704263
1.6, -0.29999999999999993, 0.19424091598116244
1.6, -0.19999999999999996, 0.1931723573670444
1.6, -0.09999999999999998, 0.19253122219857433
1.6, 0., 0.19231751047575096
1.6, 0.09999999999999998, 0.19253122219857455
1.6, 0.20000000000000007, 0.19317235736704463
1.6, 0.30000000000000016, 0.19424091598116155
1.6, 0.4, 0.18055489696704274
1.6, 0.5000000000000001, 0.15939389115982683
1.6, 0.6, 0.1307578985595148
1.6, 0.7000000000000001, 0.09464691916610668
1.6, 0.8000000000000002, 0.0510609529796025
1.6, 0.9, 2.6785314048332525e-15
1.7000000000000002, -0.9, -1.954571123580351e-18
1.7000000000000002, -0.8, 0.026295766578076866
1.7000000000000002, -0.7, 0.05585111493765591
1.7000000000000002, -0.6, 0.08866604507873704
1.7000000000000002, -0.5, 0.12474055700132032
1.7000000000000002, -0.4, 0.16407465070540578
1.7000000000000002, -0.29999999999999993, 0.20666832619099337
1.7000000000000002, -0.19999999999999996, 0.20600142957406506
1.7000000000000002, -0.09999999999999998, 0.20560129160390805
1.7000000000000002, 0., 0.20546791228052236
1.7000000000000002, 0.09999999999999998, 0.205601291603908
1.7000000000000002, 0.20000000000000007, 0.20600142957406495
1.7000000000000002, 0.30000000000000016, 0.20666832619099323
1.7000000000000002, 0.4, 0.1640746507054057
1.7000000000000002, 0.5000000000000001, 0.12474055700132027
